230957	B两个放在绝缘架上的相同金属球，相距为d，球的半径比d小得多，分别带有q和3q的电荷量，相互斥力为3F．现将这两个金属球接触再分开，然后使两金属球相距2d．则它们的相互作用力将变为_A.0B.FC.3FD.4F	将两小球充分接触后，两球所带的电量平分，比较简单，直接代入库仑定律的公式．	库仑定律	解：开始时，根据库仑定律得：，将这两个金属球接触再分开，它们的电量：，使两金属球相距2d，故选项B正确．故选：B
565071	对公式U＝E·d的理解，下列说法中正确的是（_ _ ）A．公式适用于所有电场_ _ _ _ _ B．公式仅适用于匀强电场C．公式仅适用于点电荷电场D．沿电场线方向间距相等的任意两点其电势差相等	B	匀强电场中的多点电势	B
565076	一位女士由于驾车超速而被警察拦住。警察走过来对她说：“太太，你刚才的车速是80km/h！”。这位女士反驳说：“不可能的！我才开了10分钟，还不到一个小时，怎么可能走了80km呢？”“太太，我的意思是：如果您继续像刚才那样开车，在下一个小时里您将驶过80km。”“这也不可能的。我只要再行驶20km就到家了，根本不需要再开过80km的路程。”你认为这位太太没有认清哪个科学概念_ （_ _）A．位移与路程的概念_ _ _ _ _ _ _ _ _ _ _B．时间与时刻的概念C．平均速度与瞬时速度的概念_ _ _ _ _ _ D．加速度与速度的概念	C	一般追及问题	C
565084	光滑绝缘细杆与水平面成θ角固定，杆上套有一带正电的小球，质量为m，带电荷量为q。为使小球静止在杆上，可加一匀强电场．所加电场的场强满足什么条件时，小球可在杆上保持静止(　)A．垂直于杆斜向下，场强大小为B．竖直向上，场强大小为C．垂直于杆斜向下，场强大小为D．水平向右，场强大小为	B	重电正交场之圆周（等效重力场）	B
565113	某人用手表估测火车的加速度，先观测3分钟，发现火车前进540米，隔3分钟后，又观测1分钟，发现火车前进360米，若火车在这7分钟内做匀加速直线运动，则火车的加速度为(_ )A．0.03m/s2_ _ _ B．0.01m/s2_ _ _ C．0.5 m/s2_ _ _ D． 0.6 m/s2	B	速度、速率、平均速度、瞬时速度	B
565123	同学为了探究影响电荷间相互作用力的因素，进行了以下的实验:M是一个带正电的物体，把系在丝线上的带相同电量正电的轻质小球先后挂在P1、P2、P3位置,发现丝线偏离竖直方向的角度逐渐变小.这个实验结果说明电荷之间的作用力(_ _ )A．随着电荷量的增大而增大_ _ _ _ _ B．与两电荷量的乘积成正比C．随着电荷间距离的增大而减小_ _ _ D．与电荷间距离的平方成反比	C	运动轨迹分析	C
565124	在真空中一个点电荷的电场中，离该点电荷距离为r0的一点，引入电量为q的检验电荷，所受到的电场力为F，则离该点电荷距离为r处的场强的大小为(_ _ )A．F/q_ _ _ _ _ B．Fr02/qr2_ _ _ C．Fr0/qr_ _ _ _ D．F/q	B	电场强度	B
565129	将一个物体自由下落的高度分为三段，若经过这三段的时间相等，则这三段的高度之比是(_ _)A． 1：2：3_ _ _ B． 1：4：9_ _ _ C．1：3：5_ _ _ _ D．_ 	C	自由落体运动	C
565149	用光子能量为E的单色光照射容器中处于基态的氢原子。停止照射后，发现该容器内的氢能够释放出三种不同频率的光子，它们的频率由低到高依次为ν1、ν2、ν3，由此可知，开始用来照射容器的单色光的光子能量可以表示为：①hν1；② hν3；③h （ν1+ν2）；④h （ν1+ν2+ν3）以上表示式中_ （_ ） _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ A．只有①③正确_ _ _ B．只有②正确C．只有②③正确_ _ D．只有④正确 	C	氢原子能级公式和跃迁	C
565168	在光滑水平面上，有一根原长为L的轻质弹簧，一端固定，另一端系一个小球.现使小球在该水平面内做匀速圆周运动，当半径为2L时对应的向心力、加速度、线速度、周期分别为F1、a1、v1、T1；当半径为3L时对应的向心力、加速度、线速度、周期分别为F2、a2、v2、T2，已知弹簧始终处于弹性限度之内，则下列说法正确的是A. F1 ：F2=2:3_ _ _ _ _ _ _ _ _ _ _B. a1 ：a2=1:2C. v1 ：v2=1：_ _ _ _ _ _ _ _ _ _D. T1 ：T2=2：	BCD	弹簧突变类问题	BCD
565169	质量为m1和m2的两个物体，由静止开始从同一高度下落，运动中所受阻力分别为f1和f2，如果物体m1先落在地面，下列说法中正确的是A. m1&gt;m2_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ __ _ _ B. f1 &lt;f2_ _ C. _ _ _ _ _ _ _ _ _ _ _ _ D.	C	牛顿运动定律的综合应用	C
565184	一个物体从静止开始做匀加速直线运动．它在第1 s内与第2s内的位移之比为x1∶x2，在走完第1 m时与走完第2 m时的速度之比为v1∶v2.以下说法正确的是(　)._ _ _ _ A.x1∶x2＝1∶3，v1∶v2＝1∶2_ B.x1∶x2＝1∶3，v1∶v2＝1∶_ _ _ _ C.x1∶x2＝1∶4，v1∶v2＝1∶2_ D.x1∶x2＝1∶4，v1∶v2＝1∶_ _ _ 	B	位移与时间的关系的简单应用	B
565192	质点从静止开始做匀加速直线运动，在第1个2 s、第2个2 s和第5 s内三段位移比为(　)A．2∶6∶5_ _ _ _ _ B．2∶8∶7_ C．4∶12∶9_ _ _ _ D．2∶2∶1	C	位移与时间的关系的简单应用	C
565238	平抛物体的初速度为v0,当水平方向分位移是竖直方向分位移的两倍时A．运动的时间_ _ _ _ _ _ _ _ _ B．瞬时速率C．水平分速度与竖直分速度大小相等_ _D．位移大小等于	C	平抛运动基本概念及一般计算	C
565240	一初速度为6m/s做直线运动的质点,受到力F的作用产生一个与初速度方向相反、大小为2m／s2的加速度,当它的位移大小为3m时,所经历的时间可能为A． _ _ B．_ _ C．_ _D．	AB	a与F、m的关系图象的处理	AB
565270	甲．乙两根异种材料的电阻丝，其长度之比是 1:5, 横截面积之比是 2:3, 电阻之比是 2:5, 外加电压之比是 1:2, 则甲、乙两根电阻丝的电阻率之比是（_ _ ）A．2:3_ _ _ _ _ B．3:4_ _ _ _ _ C．4:3_ _ _ _ D．8:3_	C	伏安法测电阻	C
565283	某同学在物理学习中记录了一些与地球、月球有关的数据资料如下：地球半径R=6400km，月球半径r=1740km，地球表面重力加速度g0=9.80m/s2，月球表面重力加速度g′=1.56m/s2，月球绕地球转动的线速度v=1km/s，月球绕地球转动一周时间为T=27.3天_ _ 光速c=2.998×105km/s，1969年8月1日第一次用激光器向位于天顶的月球表面发射出激光光束，经过约t=2.565s接收到从月球表面反射回来的激光信号，利用上述数据可算出地球表面与月球表面之间的距离s，则下列方法正确的是A．利用地球表面的重力加速度，地球半径及月球运动的线速度关系来算B．利用激光束的反射来算C．利用月球运动的线速度、周期关系来算D．利用月球表面的重力加速度，地球半径及月球运动周期关系来算21．	BC	黄金代换	BC
565317	_一带正电的小物块处于一倾角为α的光滑绝缘斜面上，斜面距离地面有一定高度，整个装置处于一水平向右的无限大的匀强电场中，小物块处于静止状态。若突然将电场改为水平向左，且大小不变，小物块将开始运动，那么小物块可能：A.直接离开斜面做曲线运动B.在斜面上往复运动 C.先沿斜面滑行，滑离斜面后仍做直线运动D.先沿斜面滑行，滑离斜面后做曲线运动	CD	重电正交场之圆周（等效重力场）	CD
565319	我国研制并成功发射的“嫦娥二号”探测卫星，在距月球表面高度为h的轨道上做匀速圆周运动，运行的周期为T.若以R表示月球的半径，则(　)A．卫星运行时的线速度为 B．卫星运行时的向心加速度为C．月球的第一宇宙速度为D．物体在月球表面自由下落的加速度为	BC	黄金代换	BC
565328	太阳的能量来源于太阳内部氢核的聚变，设每次聚变反应可以看作是4个氢核（）结合成1个氦核（），同时释放出正电子（）。已知氢核的质量为，氦核的质量为，正电子的质量为，真空中光速为c。下列关于氢核聚变的说法正确的是A．此聚变反应的核反应方程是B．此聚变反应也叫链式反应C．反应后核子的平均质量大于反应前核子的平均质量D．每次核反应释放的能量为（4－2）c2	D	核聚变	D
565351	两只相同的电阻，分别通以正弦波形的交流电和方波形的交流电，两种交流电的最大值相等，且周期相等．在正弦波形交流电的一个周期内，正弦波形的交流电在电阻上产生的焦耳热为Q1，其与方波形交流电在电阻上产生的焦耳热Q2之比Q1∶Q2等于(_ _ _)_ A．1∶1　_ _ _B．2∶1　 C．1∶2　_ _ _ D．4∶3　 	B	波的干涉	B
565357		B	光的折射定律	B
565358		C	逻辑电路	C
565359		C	逻辑电路	C
565372	一质量为M的探空气球在匀速下降，若气球所受浮力F始终保持不变，气球在运动过程中所受阻力仅与速率有关，重力加速度为g。现欲使该气球以同样速率匀速上升，则需从气球吊篮中减少的质量为　（_ _ ）_ __ A． _ _ B._ _ C._ _ _D.0	C	共点力平衡的一般问题	C
565393	以速度v0水平抛出一物体，当其竖直分位移与水平分位移相等时，此物体的(_)A.竖直分速度等于水平分速度_ _ _ _ _ _ _ B.瞬时速度为2C.运动时间为_ _ _ _ _ _ _ _ _ _ _ _ _ _ D.发生的位移为	D	平抛运动基本概念及一般计算	D
565448	把动力装置分散安装在每节车厢上，使其既具有牵引动力，又可以载客，这样的客车车辆叫做动车。几节自带动力的车辆（动车）加几节不带动力的车辆（也叫拖车）混合编成一组，就是动车组。假设动车组运行过程中受到的阻力大小与其所受重力大小成正比，每节动车与拖车的质量都相等，每节动车的额定功率都相同。若1节动车加3节拖车编成的动车组的最大速度为120km/h；则6节动车加3节拖车编成的动车组的最大速度为（均在平直轨道上运行）（_ _ _）A．120km/h_ _ _ _ B．240km/h_ _ _ _ C．320km/h_ _ _ _ D．480km/h 	C解析：设每节车的质量为m，所受阻力为kmg，每节动车的功率为P，1节动车加3节拖车编成的动车组的最大速度为v1=120 km／h；则P=4kmg v1；设6节动车加3节拖车编成的动车组的最大速度为v2，则有6P=9kmgv2，联立解得v2=320 km/h，选项B正确。	匀速圆周运动的线速度、角速度和周期、转速	C解析：设每节车的质量为m，所受阻力为kmg，每节动车的功率为P，1节动车加3节拖车编成的动车组的最大速度为v1=120 km／h；则P=4kmg v1；设6节动车加3节拖车编成的动车组的最大速度为v2，则有6P=9kmgv2，联立解得v2=320 km/h，选项B正确。
565455	用比值法定义物理量是物理学中一种重要的思想方法，下列物理量的表达式不属于用比值法定义的是（_ _ _）A．加速度_ _ _ _ _ _ _B．功率_ _ _ __C．速度_ _ D．电阻	A解析：根据牛顿第二定律得出的加速度，是加速度的决定式，不属于用比值法定义的加速度定义式。	力学单位制	A解析：根据牛顿第二定律得出的加速度，是加速度的决定式，不属于用比值法定义的加速度定义式。
565520	某水电站，用总电阻为2．5的输电线输电给500km外的用户，其输出电功率是3×106kW。现用500kV电压输电，则下列说法正确的是（_ _ ）A. 输电线上输送的电流大小为2.0×105AB. 输电线上由电阻造成的损失电压为15kVC. 若改用5kV电压输电，则输电线上损失的功率为1×108kWD. 输电线上损失的功率为△P＝U2/r，U为输电电压，r为输电线的电阻_	B	电容器电路	B
565522	下列器件属于变压器的是（_ _ ）	D	探究变压器线圈两端的电压与匝数的关系（加试）	D
565549	下列关于电场强度的两个表达式E＝F/q和E＝kQ/r2的叙述，正确的是：A．E＝F/q是电场强度的定义式，F是放入电场中的电荷所受的力，q是产生电场的电荷的电荷量B．E＝F/q是电场强度的定义式，F是放入电场中电荷受的力，q是放入电场中电荷的电荷量，它只适用于匀强电场C．E＝kQ/r2是点电荷场强的计算式，Q是产生电场的电荷的电荷量，它不适用于匀强电场D、从点电荷场强计算式分析，库仑定律表达式中是点电荷q1产生的电场在点电荷q2处的场强大小，而是点电荷q2产生的电场在点电荷q1处的场强大小。	C	电场强度	C
565551	沿铁道排列的两电杆正中央安装一闪光装置，光信号到达一电杆称为事件1，到达另一电杆称为事件2.从地面上的观察者和向右运动的车厢中的观察者看来，两事件是：A．在地面观察者看来，事件1先发生；从车厢中观察者看来，事件2与事件1同时发生B．在地面观察者看来，事件2先发生；从车厢中观察者看来，事件2与事件1同时发生C．在地面观察者看来，事件1、2同时发生；从车厢中观察者看来，事件2比事件1后发生D．在地面观察者看来，事件1、2同时发生；从车厢中观察者看来，事件2比事件1先发生	从地面上的观察者看来，光源在两根电杆的正中央，光信号向两电杆传播的速度相同，因此，光信号同时到达两电杆．从运动车厢中的观察者看来，运动车厢是个惯性系，地面和电杆都在向左运动(如图所示)，光信号向左右两侧传播速度相同(光速不变原理)．在光信号向两侧传播的过程中，地面及两个电杆都向左运动了一段距离，所以光信号先到达电杆2，后到达电杆1.答案：D	匀速直线运动及其公式、图象	从地面上的观察者看来，光源在两根电杆的正中央，光信号向两电杆传播的速度相同，因此，光信号同时到达两电杆．从运动车厢中的观察者看来，运动车厢是个惯性系，地面和电杆都在向左运动(如图所示)，光信号向左右两侧传播速度相同(光速不变原理)．在光信号向两侧传播的过程中，地面及两个电杆都向左运动了一段距离，所以光信号先到达电杆2，后到达电杆1.答案：D
565557	在物理发展的过程中，很多科学家进行了无穷的探索和研究，对物理学的发展产生了深远的影响。下列有关物理发展的历史，说法正确的是：A、开普勒研究第谷的行星观测记录，得出行星运动的轨道是圆。B、伽利略的理想斜面实验已经显现了能量概念的萌芽。C、十九世纪中叶德国科学家赫兹为了证明麦克斯韦的电磁波理论，制造了一套能够发射和接收电磁波的装置，用实验证明了电磁波的存在。D、奥斯特一生致力于交流电的研究，是让交流电进入实用领域的主要推动者。	BC	牛顿第一定律	BC
565570	在物理学发展的过程中，许多物理学家的科学发现推动了人类历史的进步．在对以下几位物理学家所作科学贡献的叙述中，正确的说法是_ A．楞次发现了磁场产生电流的条件B．安培首先发现通电导线周围存在磁场C．法拉第发现了磁场产生电流的条件D．奥斯特发现了磁场产生电流的方向的判定方法	　C	牛顿第一定律	　C
565574		C	逻辑电路	C
565588	 “嫦娥二号”是我国月球探测第二期工程的先导星．若测得“嫦娥二号”在月球(可视为密度均匀的球体)表面附近圆形轨道运行的周期为T，已知引力常量为G，半径为R的球体体积公式V＝πR3，则可估算月球的(　)．A．密度_ B．质量_ C．半径_ D．自转周期	对“嫦娥二号”由万有引力提供向心力可得：＝mR，故月球的质量M＝，因“嫦娥二号”为近月卫星，故其轨道半径为月球的半径R，但由于月球半径未知，故月球质量无法求出，月球质量未知，则月球的半径R也无法求出，故B、C项均错；月球的密度ρ＝，故A正确．答案　A	黄金代换	对“嫦娥二号”由万有引力提供向心力可得：＝mR，故月球的质量M＝，因“嫦娥二号”为近月卫星，故其轨道半径为月球的半径R，但由于月球半径未知，故月球质量无法求出，月球质量未知，则月球的半径R也无法求出，故B、C项均错；月球的密度ρ＝，故A正确．答案　A
565612	质量m＝4 kg的质点静止在光滑水平面上的直角坐标系的原点O处，先用沿x轴正方向的力F1＝8 N作用了2 s，然后撤去F1；再用沿y轴正方向的力F2＝24 N作用了1 s．则质点在这3 s内的轨迹是(　)．	解析　x方向：ax＝2 m/s2，沿x轴运动2 s，x1＝×2×22 m＝4 m，vx＝2×2 m/s＝4 m/s，撤去F1再加上F2后，再经1 s，质点又沿x方向匀速运动x2＝vxt＝4×1 m＝4 m，即横坐标达到8 m．y方向：ay＝6 m/s2，运动1 s，y＝×6×12 m＝3 m且曲线向力的方向弯曲．所以选项D正确．答案　D	平抛运动基本概念及一般计算	解析　x方向：ax＝2 m/s2，沿x轴运动2 s，x1＝×2×22 m＝4 m，vx＝2×2 m/s＝4 m/s，撤去F1再加上F2后，再经1 s，质点又沿x方向匀速运动x2＝vxt＝4×1 m＝4 m，即横坐标达到8 m．y方向：ay＝6 m/s2，运动1 s，y＝×6×12 m＝3 m且曲线向力的方向弯曲．所以选项D正确．答案　D
565629	一小球做平抛运动，t秒末速度与水平方向成角，t+t0时刻速度与水平方向成角，不计空气阻力，重力加速度为g，则小球初速度大小为（_ _ _ ）A．_ _ _ _ _ _ _ _ _ _ B．C．_ _ _ _ _ _ _ _ _D．	A	平抛运动基本概念及一般计算	A
565658		A	匀强电场中的多点电势	A
565680	有一物体在离水平地面高处以初速度水平抛出，落地时速度为，竖直分速度为vy，水平射程为，不计空气阻力，则物体在空中飞行的时间为：（_ _ _ _ ）A、_ _ _ B、_ _ _ _C、 _ _ D、_ _ 	BC	平抛运动基本概念及一般计算	BC
565681	摆式列车是集电脑、自动控制等高新技术于一体的新型高速列车，当它转弯时，在电脑控制下，车厢会自动倾斜，产生转弯需要的向心力；行走在直线上时，车厢又恢复原状。靠摆式车体的先进性无需对线路等设施进行较大的改造，就可以实现高速行车．假设有一摆式超高速列车在水平面内行驶，以 360 km／h的速度拐弯，拐弯半径为 1.5 km，则质量为 75 kg的乘客在拐弯过程中所受到的合外力为_ （_ _ ）_ A．500N_ _ _ B．1000N_ _ _ C．500N_ _ D．0_ 	A	其他临界问题	A
565786	物体受到几个恒定外力的作用而作匀速直线运动，如果撤掉其中的一个力，它可能A．做匀速直线运动_ _ B．静止_ _ C．做匀变速直线运动_ _ D．做曲线运动	CD	其它变化外力问题	CD
565788	在抗洪抢险中，战士驾驶摩托艇救人，假设江岸是平直的，洪水沿江向下游流去，水流速度为，摩托艇在静水中的航速为，战士救人的地点A离岸边最近处O的距离为d。如果战士想在最短时间内将人送上岸，则摩托艇登陆的地点距O点的距离为A．_ _ _ _B．0_ _ _ C．_ _ _ _ _D．	C	速度、速率、平均速度、瞬时速度	C
565799	质量为m的氦核，其速度为v0，与质量为3m的静止碳核发生正碰，碰后氦核沿原来的路径被弹回，弹回的速率为v0/2.碳核获得的速度是( _ _)A.的v0/6_ _ _ _ _ _ _ _ _B.v0/3_ _ _ _ _ _ _ _C.v0/2_ _ _ _ _ _ _ D.2v0	C	核反应中的质量亏损和能量亏损	C
565813	下列叙述符合物理学史实的是：A．发现电流磁效应现象的物理学家是安培B．首先提出用电场线来描述电场的物理学家是法拉第C．卡文迪许通过扭秤实验总结出了电学中的基本定律—库仑定律D．奥斯特通过实验研究，首先发现了电流周围存在磁场	D	磁场对通电导线的作用力	D
565814	2008年北京奥运会场馆周围80％～90％的路灯将利用太阳能发电技术，奥运会90％的洗浴热水将采用全玻真空太阳能集热技术。太阳能的产生是由于太阳内部所发生的一系列核反应形成的，其主要的核反应过程可表示为：_A．_ _ _ _ _ _B．C． _ _D．	D	能源的开发与利用	D
565829	钍核，具有放射性，它放出一个电子衰变成镤核，伴随该过程放出光子，下列说法中正确的_A．该电子就是钍原子核外的电子电离形成的 _ B．光子是衰变过程中原子核放出的C．给钍元素加热，钍元素的半衰期将变短_ _ _ D．原子核的天然放射现象说明原子具有核式结构	B	衰变方程	B
565830	原子的核式结构学说，是卢瑟福根据以下哪个实验现象提出来的_A．α粒子散射实验　B．氢原子光谱实验C．光电效应实验　_ _ _ D．阴极射线实验	A	电子的发现、原子核式结构（加试）	A
565831	关于热现象和热学规律，有以下说法中正确的是_ _ （_ ）A．物体的温度越高，分子平均动能越大B．布朗运动就是液体分子的运动 C．分子间的距离增大，分子间的引力增大，分子间的斥力减小D．第二类永动机不可能制成的原因是违反了能量守恒定律	A	热力学第二定律	A
565844	以10m/s的速度水平抛出一物体，当其竖直分位移与水平分位移相等时，g取10m/s2，则有（ ）_ A . 竖直分速度等于水平分速度_ _ B . 瞬时速度为10m/s_ C . 运动的时间为2s_ _ _ _ _ _ _D . 运动的位移为30m 	BC	平抛运动基本概念及一般计算	BC
565883		CD	简谐运动的图象	CD
565904	矩形线圈在匀强磁场中绕着垂直磁感线方向的轴匀速转动，当线圈通过中性面时，下列说法中正确的是A．穿过线圈的磁通量最大，线圈中的感应电动势最大B．穿过线圈的磁通量等于零，线圈中的感应电动势最大C．穿过线圈的磁通量最大，线圈中的感应电动势等于零D．穿过线圈的磁通量等于零，线圈中的感应电动势等于零	C	感生图象（与一般感生题）	C
565924	美国宇航局在2011年12月5日宣布，他们在太阳系外发现了一颗类似地球的、可适合人类居住的行星一“开普勒-22b”，该行星环绕一颗类似于太阳的恒星运动的周期为290天，它距离地球约600光年，体积是地球的2. 4倍。已知万有引力常量和地球表面的重力加速度，假定该行星环绕这颗类似于太阳的恒星运动的轨迹为圆轨道，根据以上信息，下列推理中正确的是A._ _ 若已知该行星的轨道半径，可求出该行昂.所受的万有引力B._ _ 若已知该行觅的轨道半径，可求出类于太阳的恒虽的密度C._ _ 若该行觅的密度与地球的密度相等，可求山该行觅表面的重力加速度D._ _ 根据地球的公转周期与轨道半径，可求出该行星的轨道半径	C	黄金代换	C
565963	两个星球组成双星，它们在相互之间的万有引力作用下，绕连线上某点做周期相同的匀速圆周运动。现测得两星中心距离为R，其运动周期为T，则两星的总质量为（）_ _ A．_ _ _ B．_ _ C．_ _ _ _D．无法求解	A	双星及多星问题	A
565964	关于开普勒行星运动的公式，以下理解正确的是（_ ）A.k是一个与行星无关的常量B.若地球绕太阳运转轨道的半长轴为R地，周期为T地；月球绕地球运转轨道的长半轴为R月，周期为T月，则C.T表示行星运动的自转周期_ _D.T表示行星运动的公转周期	AD	时间间隔的相对性	AD
565998	地球赤道上有一物体随地球的自转，所受的向心力为F1，向心加速度为，线速度为，角速度为；绕地球表面附近做圆周运动的人造卫星（高度忽略），所受的向心力为F2，向心加速度为，线速度为，角速度为；地球的同步卫星所受的向心力为F3，向心加速度为，线速度为，角速度为．地球表面的重力加速度为g，第一宇宙速度为，假设三者质量相等，则_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ （_ _ ）_ _ _ _ A．_ B．_ _ C．_ _ _ D．	D	黄金代换	D
566021	当汽车通过拱桥顶点的速度为10 m/s时，车对桥顶的压力为车重的，如果要使汽车在粗糙的桥面行驶至桥顶时，不受摩擦力作用，则汽车通过桥顶的速度应为（ m/s2）( _)A．15 m/s_ _ _ _ _B．20 m/s_ _ _ _ _C．25 m/s_ _ _ _ _D．30 m/s 	B	竖直圆周运动一般求解问题	B
566071	一根轻质弹簧一端固定，用大小为F1的力拉弹簧的另一端，平衡时弹簧长度为l1；改用大小为F2的力压弹簧，平衡时弹簧长度为l2。弹簧的拉伸或压缩均在弹性限度内，该弹簧的劲度系数为A、_ _ _B、_ _ _ _C、_ _ _ _D、	B	胡克定律基本概念和简单计算	B
566098	三棱镜的顶角是，折射率为。一束光线的入射角为，则出射角和偏向角分别为[_ _ ]_A．30°和45°；　B．45°和30°； C．30°和60°；　D．45°和60°。	b	三角形棱镜问题	b
566104	在电场强度大小为E的匀强电场中，将一个质量为m、电量为q的带电小球由静止开始释放，带电小球沿与竖直方向成角做直线运动。关于带电小球的电势能和机械能W的判断，正确的是_ _ _ _ _ _ （_ _ ）_ _ A．若&lt;90°且sin =qE/mg，则占、W-定不变_ _ B．若45°&lt; &lt;90°且tan=qE/mg，则一定减小、W一定增加_ _ C．若0&lt; &lt;45°且tan=qE/mg，则一定减小、W一定增加_ _ D．若0&lt; &lt;45°且tan=qE/mg，则可能减小、W可能增加_	ABD	重电复合场之无轨直线运动	ABD
566115	2011年8月26日消息，英国曼彻斯特大学的天文学家认为，他们已经在银河系里发现一颗由曾经的庞大恒星转变而成的体积较小的行星，这颗行星完全由钻石构成。若已知万有引力常量，还需知道哪些信息可以计算该行星的质量_ _ _ _ _ _ _ _ _ （_ ）__A．该行星表面的重力加速度及绕行星运行的卫星的轨道半径_B．该行星的自转周期与星体的半径_C．围绕该行星做圆周运动的卫星的公转周期及运行半径_D．围绕该行星做圆周运动的卫星的公转周期及公转线速度	CD	黄金代换	CD
566127	在光滑水平面上有、两点，相距，一质点在一水平恒力作用下做直线运动，经过的时间先后通过、两点，则该质点通过、中点时的速度大小满足_A．无论力的方向如何均大于_ _ _ B．无论力的方向如何均小于C．若力的方向由向，则大于，若力的方向由向，则小于D．若力的方向由向，则小于，若力的方向由向，则大于	A	位移中点（比例点）速度	A
566129	以的速度水平抛出一物体，忽略空气阻力的影响，当其水平分位移与竖直分位移相等时，下列说法正确的是（_ _ ）A．运动时间是_ _ _ _ _ _ _ _ _ B．竖直分速度大小是C．速度的大小是_ _ _ _ _ _ _ _ _D．速度与水平方向成角	C	平抛运动基本概念及一般计算	C
566173	伽利略在研究自由落体运动性质的时候，为了排除物体自由下落的速度随着下落高度h（位移大小）是均匀变化（即：＝kh，k是个常数）的可能性，设计了如下的思想实验：在初速为零的匀变速的直线运动中，因为_ ①（式中表示平均速度）；而h＝·t ②，如果＝kh ③成立的话，那么，必有：，即：为常数．t竟然是与h无关的常数!这显然与常识相矛盾!于是，可以排除速度是随着下落高度h均匀变化的可能性．关于伽利略这个思想实验中的逻辑及逻辑片语，你做出的评述是A．全部正确_ _ _ _ _ _ B．①式错误C．②式错误_ _ _ _ _ _ D．③式以后的逻辑片语错误	B	伽利略研究自由落体运动的实验和推理方法	B
566196	下列说法中正确的是 ：_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _Ａ．第二类永动机不可能制成是因为它违反了能量守恒定律Ｂ．悬浮微粒越大，在某一瞬间撞击它的液体分子数就越多，布朗运动越明显Ｃ．内能向机械能转化是有条件的，即环境中必须存在温度差，通过科技创新，我们能够研制出内能全部转化为机械能的热机Ｄ．温度升高，分子热运动的平均动能一定增大，但并非所有分子的速率都增大	D	热力学第二定律	D
566198	均匀分布在地球赤道平面上空的三颗同步通信卫星能够实现除地球南北极等少数地区外的“全球通信”。已知地球半径为R，地球表面重力加速度为g，地球自转周期为T，则三颗卫星中任意两颗卫星间的距离为：A．_ _ _ _B．_ _ _ C．_ _ _ D．	D	黄金代换	D
566212	关于轮船渡河，正确的说法是_ _ _ _ _ （ _ ）A．水流的速度越大，渡河的时间越长B．欲使渡河时间最短，船头的指向应垂直河岸C．欲使轮船垂直驶达对岸，则船的速度与水流速度的合速度应垂直河岸D．轮船的速度越大，渡河的时间一定越短	BC	参考系和坐标系	BC
566231	一本静止放在水平桌面上的书，下列说法正确的是（_ _ ）A．书对桌面的压力就是书受到的重力； B．书对桌面的压力，施力物体是书；C．书对桌面的压力是桌面形变引起的；_ _ _ _D．书对桌面的压力是书形变引起的；	BD	弹力的产生条件及方向	BD
566237	一根轻质弹簧一端固定，用大小为F1的力压弹簧的另一端，平衡时长度为l1；改用大小为F2的力拉弹簧，平衡时长度为l2。弹簧的拉伸或压缩均在弹性限度内，该弹簧的劲度系数为A．_ _ _ _ __B． _ _ _ _ _ C．_ _ _ _ _D．	D	胡克定律基本概念和简单计算	D
566269	以下有关近代物理内容的若干叙述正确的是_ _ A．紫外线照射到金属锌板表面时能够发生光电效应，则当增大紫外线的照射强度时，从锌板表面逸出的光电子的最大初动能也随之增大_ _ B．结合能越大，表示原子核中核子结合得越牢固，原子核越稳定_ _ C．重核的裂变过程质量增大，轻核的聚变过程有质量亏损_ _ D．根据玻尔理论，氢原子的核外电子由较高能级跃迁到较低能级时，要释放一定频率的光子，同时电子的动能增大，电势能减小_ _ E．自然界中含有少量的,具有放射性，能够自发地进行β衰变，因此在考古中可利用来测定年代	（1）BDE（6分）	波粒二象性	（1）BDE（6分）
566290	物体受三个共点力，其中=10N，则物体所受合力最小值是（_ _ ）_ _ _ _ _A．0N_ _ _ _ _ _ _ _ _ _ _ _B．3N_ _ _ _ _ _ _ _ _ _ _ _ _ _ C．7N_ _ _ _ _ _ _ _ _ _ _ _D．13N	A	力的合成与平行四边形定则	A
566295	关于静电场，下列说法正确的是（_ _ _ ）A. 电场力做正功，电势能增大。B. 电场强度大的地方电势一定高，电场强度小的地方电势一定低。C. 沿着电场线方向电势逐渐降低。D. 在等势面上移动点电荷，电场力不做功。	CD	等势面的性质	CD
566303	一台电动机，额定电压是100 V，电阻是1Ω.正常工作时，通过的电流为5 A，则电动机的输出功率为_(_ _ _)_ _ _ _ _ _ _ _ _ _ _ _A.500 W_ _ _ _ _ _ B.25W_ _ _ _ _ _ _ _C.2000 W_ _ _ D.475 W	D	电动机功率（非纯电阻电路分析）	D
566318	有一正弦交流电，它的电流瞬时值的表达式为i=100sin314t A。那么它的电流有效值是： (_ _ _)A.100A_ _ _ _B.70.7A_ _ _ _ _C.314A _ _ _ D.50A	A	交变电流的“四值”及应用（加试）	A
