item_id,knowledge_code
1570,"[194, 55, 194]"
1571,"[194, 55, 194]"
1572,"[194, 55, 194]"
1573,"[278, 55]"
1574,"[202, 202, 55]"
1575,"[279, 55, 55]"
1576,"[194, 55, 194]"
1577,"[190, 54]"
1578,"[279, 55, 55]"
1579,"[55, 194, 194]"
1580,"[194, 55, 194]"
1581,"[18, 18, 136, 79, 79, 18]"
1582,"[201, 32]"
1583,"[136, 18, 18, 18]"
1584,"[202, 202, 54]"
1585,"[202, 202, 55, 55]"
1586,"[124, 55, 123, 55]"
1587,"[42, 42, 43, 18, 136, 18, 55]"
1588,"[185, 55, 55]"
1589,"[43, 55, 42, 42, 55]"
1590,"[221, 222, 248, 247, 221]"
1591,"[18, 18, 136, 79, 79, 18]"
1592,"[127, 79, 132, 79, 54, 126, 15, 17, 136, 42]"
1593,"[190, 126, 42, 43, 42, 15, 17, 136, 185, 132, 127, 190]"
1594,"[110, 111, 112, 113, 110]"
1595,"[227, 227]"
1596,"[18, 18, 136, 79, 79, 79]"
1597,"[17, 79, 42, 79, 43, 278, 42, 126, 127, 15, 136, 132, 55]"
1598,"[126, 15, 17, 136, 185, 43, 127, 190, 132, 42, 42, 55]"
1599,"[136, 127, 126, 42, 15, 17, 185, 132, 42, 43, 190, 55]"
1600,"[227, 83, 83, 83, 83, 227]"
1601,"[79, 79, 18, 18, 79]"
1602,"[55, 198, 55]"
1603,"[55, 194, 194]"
1604,"[195, 54, 55]"
1605,"[185, 55, 79, 79, 55]"
1606,"[136, 79, 79, 18, 18, 79]"
1607,"[43, 127, 54, 42, 126, 17, 132, 79, 15, 136, 79, 185, 42, 55]"
1608,"[42, 42, 54, 15, 17, 136, 185, 132, 43, 194, 126, 127, 55]"
1609,"[42, 17, 42, 127, 132, 43, 194, 126, 15, 136, 185, 194]"
1610,"[171, 219, 46, 220, 172, 219]"
1611,"[134, 134, 135, 134]"
1612,"[231, 214, 291, 230, 214, 291, 230]"
1613,"[18, 18, 136, 79, 140, 140, 79, 18]"
1614,"[54, 42, 15, 136, 185, 132, 42, 43, 55]"
1615,"[43, 190, 42, 126, 15, 185, 132, 42, 17, 136, 127, 55]"
1616,"[194, 126, 15, 79, 127, 42, 17, 136, 79, 185, 132, 42, 43, 194]"
1617,"[42, 126, 17, 136, 79, 79, 43, 127, 54, 42, 15, 132, 55]"
1618,"[230, 232, 147, 231, 148, 147, 230]"
1619,"[126, 132, 43, 15, 136, 185, 54, 17, 79, 42, 42, 16, 79, 127, 55]"
1620,"[136, 132, 42, 79, 54, 126, 15, 16, 17, 79, 43, 127, 42, 55]"
1621,"[132, 42, 127, 42, 17, 136, 79, 185, 54, 126, 15, 79, 43, 55]"
1622,"[126, 17, 136, 79, 79, 127, 194, 15, 132, 42, 43, 42, 194]"
1623,"[105, 105, 105, 105]"
1624,"[47, 219, 46, 46]"
1625,"[79, 18, 18, 136, 79, 79]"
1626,"[43, 127, 123, 124, 42, 136, 185, 42, 126, 15, 16, 17, 55]"
1627,"[185, 127, 42, 123, 15, 17, 124, 190, 16, 136, 43, 42, 126, 79, 79, 185]"
1628,"[194, 126, 136, 185, 132, 42, 43, 127, 42, 15, 16, 17, 194]"
1629,"[132, 42, 79, 202, 202, 42, 79, 185, 43, 203, 15, 136, 54]"
1630,"[40, 40, 109, 246, 246, 246]"
1631,"[173, 174, 175, 118, 172, 171, 221]"
1632,"[18, 136, 79, 79, 18, 79]"
1633,"[127, 42, 126, 185, 132, 42, 43, 194, 15, 17, 136, 194]"
1634,"[202, 42, 126, 15, 17, 132, 42, 43, 127, 185, 202, 55]"
1635,"[42, 15, 132, 43, 202, 17, 79, 55, 202, 79, 127, 126, 136, 42, 55]"
1636,"[42, 17, 132, 43, 127, 190, 126, 15, 136, 42, 55]"
1637,"[134, 40, 135, 246, 246, 134, 40, 246]"
1638,"[87, 87, 87, 87]"
1639,"[18, 18, 136, 79, 79, 79]"
1640,"[126, 127, 190, 15, 16, 17, 136, 185, 132, 42, 42, 43, 55]"
1641,"[54, 42, 79, 42, 15, 136, 79, 132, 43, 256]"
1642,"[279, 42, 127, 126, 15, 17, 136, 185, 54, 190, 42, 132, 43, 279]"
1643,"[252, 40, 167, 246, 246, 166, 252, 40, 246]"
1644,"[219, 219]"
1645,"[194, 279, 190, 71, 71, 191]"
1646,"[42, 43, 127, 55, 42, 126, 15, 55]"
1647,"[279, 55, 55]"
1648,"[227, 227, 227, 227, 227]"
1649,"[42, 15, 16, 79, 132, 43, 54, 17, 136, 42, 79, 127, 126, 42]"
1650,"[70, 180, 70]"
1651,"[221, 222, 172, 171, 220, 118, 221]"
1652,"[134, 134, 135, 134]"
1653,"[17, 136, 79, 43, 42, 126, 79, 185, 132, 42, 127, 54, 15, 54]"
1654,"[227, 227]"
1655,"[16, 132, 42, 54, 126, 43, 15, 79, 136, 79, 185, 127, 42, 17, 194]"
1656,"[136, 79, 79, 18, 18, 18]"
1657,"[54, 42, 126, 15, 17, 136, 185, 132, 127, 42, 43, 16, 55]"
1658,"[136, 185, 132, 79, 43, 17, 42, 15, 79, 42, 54, 55]"
1659,"[248, 246, 295, 296, 246, 296, 40, 297, 247, 40, 246]"
1660,"[227, 227, 259, 227, 227, 227]"
1661,"[17, 136, 43, 79, 126, 15, 79, 185, 132, 42, 127, 123, 124, 42, 55]"
1662,"[79, 79, 18, 18, 136, 79]"
1663,"[79, 185, 43, 194, 15, 17, 79, 16, 136, 127, 42, 126, 132, 42, 194]"
1664,"[136, 79, 79, 42, 194, 42, 126, 15, 17, 185, 132, 43, 127, 194]"
1665,"[18, 18, 16, 17, 136, 18]"
1666,"[279, 126, 16, 185, 132, 43, 42, 15, 17, 136, 42, 127, 55]"
1667,"[88, 220, 219, 178, 88]"
1668,"[126, 15, 132, 127, 123, 42, 79, 42, 79, 43, 124, 55]"
1669,"[136, 132, 42, 79, 127, 194, 126, 15, 43, 42, 17, 79, 194]"
1670,"[54, 17, 136, 132, 42, 42, 79, 126, 16, 43, 15, 79, 185, 127, 55]"
1671,"[79, 15, 79, 126, 136, 185, 132, 43, 127, 194, 16, 17, 42, 42, 185]"
1672,"[180, 84, 46, 45, 84, 142]"
1673,"[110, 111, 112, 113, 110]"
1674,"[42, 15, 42, 43, 190, 55]"
1675,"[18, 136, 79, 79, 18, 79]"
1676,"[15, 132, 15]"
1677,"[218, 39, 39, 80]"
1678,"[18, 18, 136, 79, 79, 79]"
1679,"[18, 18, 136, 79, 79, 18]"
1680,"[79, 43, 42, 15, 132, 42, 54, 17, 136, 79, 79]"
1681,"[17, 136, 185, 279, 42, 126, 42, 43, 127, 15, 16, 132, 55]"
1682,"[54, 42, 126, 17, 136, 132, 15, 79, 42, 79, 43, 127, 55]"
1683,"[136, 132, 79, 127, 15, 17, 126, 79, 42, 43, 54, 42, 55]"
1684,"[79, 54, 17, 132, 136, 79, 42, 43, 127, 42, 126, 15, 55]"
1685,"[42, 194, 42, 126, 15, 136, 54, 17, 185, 132, 43, 127, 194]"
1686,"[42, 126, 15, 79, 185, 127, 279, 17, 136, 132, 42, 79, 43, 55]"
1687,"[42, 17, 79, 127, 126, 136, 132, 15, 16, 79, 43, 55, 185, 42, 55]"
1688,"[194, 42, 136, 132, 43, 127, 126, 17, 79, 55, 15, 185, 42, 79, 42]"
1689,"[87, 87, 87, 87]"
1690,"[232, 264, 232]"
1691,"[134, 134, 135, 134]"
1692,"[214, 214, 230]"
1693,"[246, 40, 40, 246, 246]"
1694,"[172, 171, 172]"
1695,"[110, 111, 112, 113, 110]"
1696,"[43, 54, 42, 15, 79, 132, 42, 79, 55]"
1697,"[79, 79, 18, 18, 136, 18]"
1698,"[252, 246, 252, 246, 40, 40, 252]"
1699,"[229, 46, 47, 210, 210]"
1700,"[83, 83, 83, 83, 83]"
1701,"[134, 134, 135, 134]"
1702,"[265, 210]"
1703,"[40, 40, 40]"
1704,"[300, 301, 110]"
1705,"[246, 246, 246]"
1706,"[110, 111, 112, 113, 110]"
1707,"[40, 40, 40]"
1708,"[231, 231]"
1709,"[112, 113, 110, 111, 110]"
1710,"[46, 47]"
1711,"[49, 250]"
1712,"[45, 45]"
1713,"[210, 210]"
1714,"[246, 246, 157, 157, 246]"
1715,"[246, 40, 40, 246, 40]"
1716,"[264, 232]"
1717,"[307, 252]"
1718,"[40, 40, 246]"
1719,"[78, 78]"
1720,"[231, 231]"
1721,"[158, 158, 158]"
1722,"[49, 69, 69, 46]"
1723,"[110, 111, 112, 113, 110]"
1724,"[109, 109]"
1725,"[246, 246, 45, 165]"
1726,"[40, 40, 40]"
1727,"[110, 111, 112, 113, 110]"
1728,"[157, 157, 40, 40, 69]"
1729,"[265, 228, 210, 210]"
1730,"[219, 46, 47, 46]"
1731,"[46, 47]"
1732,"[46, 46]"
1733,"[172, 171, 251, 172]"
1734,"[70, 70]"
1735,"[157, 157, 142]"
1736,"[221, 222, 220, 118, 221]"
1737,"[251, 64]"
1738,"[220, 118, 172, 171, 172]"
1739,"[246, 246, 145, 146, 246]"
1740,"[214, 214, 230]"
1741,"[69, 70, 69, 69]"
1742,"[173, 174, 175, 172]"
1743,"[219, 219]"
1744,"[70, 70]"
1745,"[252, 45, 246, 246, 252, 45]"
1746,"[40, 40, 40]"
1747,"[88, 88]"
1748,"[270, 221, 222, 269, 220, 220]"
1749,"[70, 70]"
1750,"[259, 227]"
1751,"[265, 210]"
1752,"[281, 282, 176, 177, 69]"
1753,"[142, 142, 142]"
1754,"[110, 111, 112, 113, 110]"
1755,"[264, 232]"
1756,"[189, 189, 189, 186, 187, 188, 189]"
1757,"[246, 246, 40]"
1758,"[135, 134, 134, 134]"
1759,"[80, 80, 81, 80]"
1760,"[240, 241]"
1761,"[55, 42, 42, 43, 55]"
1762,"[83, 83, 83, 83, 83]"
1763,"[227, 83]"
1764,"[132, 132]"
1765,"[232, 232]"
1766,"[69, 69, 70, 69]"
1767,"[118, 157, 157, 46]"
1768,"[227, 227]"
1769,"[47, 46, 47]"
1770,"[243, 19]"
1771,"[134, 134, 135, 134]"
1772,"[246, 40, 40, 246, 246]"
1773,"[209, 209]"
1774,"[79, 79, 136, 18]"
1775,"[54, 126, 127, 55]"
1776,"[54, 80]"
1777,"[256, 255, 256]"
1778,"[132, 132]"
1779,"[79, 18, 18, 136, 79, 18]"
1780,"[18, 18, 136, 18]"
1781,"[32, 136, 79, 79, 185]"
1782,"[126, 127, 42]"
1783,"[87, 87, 215, 215, 87, 87]"
1784,"[246, 246, 45, 40, 40, 246]"
1785,"[227, 227]"
1786,"[246, 265, 145, 146, 246, 246]"
1787,"[168, 168, 169, 172]"
1788,"[202, 202, 55, 55]"
1789,"[134, 134, 135, 134]"
1790,"[40, 40, 265, 246]"
1791,"[227, 227]"
1792,"[134, 135, 134, 134]"
1793,"[40, 246, 246, 40, 246]"
1794,"[46, 46]"
1795,"[231, 78, 230, 230]"
1796,"[110, 111, 112, 113, 110]"
1797,"[227, 227]"
1798,"[18, 79, 79, 18, 18]"
1799,"[118, 219, 46, 46]"
1800,"[134, 134, 135, 134]"
1801,"[40, 40, 45, 246, 246, 246]"
1802,"[221, 222, 219, 221]"
1803,"[246, 246, 40, 40, 246]"
1804,"[110, 111, 112, 113, 110]"
1805,"[32, 123, 124, 185]"
1806,"[139, 139, 87]"
1807,"[40, 40, 40]"
1808,"[84, 228, 87, 40, 84, 87, 40, 87, 246]"
1809,"[40, 252, 252, 40, 40]"
1810,"[251, 46, 178, 220, 219]"
1811,"[112, 113, 110, 111, 110]"
1812,"[139, 139, 233, 139]"
1813,"[70, 70]"
1814,"[126, 127, 18, 18, 42]"
1815,"[87, 87, 87, 87]"
1816,"[227, 227]"
1817,"[40, 40, 246, 246, 40]"
1818,"[165, 153, 153, 165]"
1819,"[165, 165]"
1820,"[249, 221]"
1821,"[46, 46]"
1822,"[173, 174, 175, 228]"
1823,"[46, 46]"
1824,"[70, 69, 69, 155]"
1825,"[110, 111, 112, 113, 110]"
1826,"[226, 226]"
1827,"[18, 79, 79, 18, 18]"
1828,"[227, 227]"
1829,"[83, 227, 227, 227, 83, 83, 83, 83]"
1830,"[231, 291, 230, 291, 230]"
1831,"[261, 152, 211, 151, 152, 19]"
1832,"[241, 241]"
1833,"[241, 243, 260, 241]"
1834,"[134, 134, 135, 134]"
1835,"[134, 134, 135, 134]"
1836,"[139, 139, 139]"
1837,"[87, 87, 87, 87]"
1838,"[87, 87, 87, 87]"
1839,"[239, 239]"
1840,"[241, 284, 241]"
1841,"[40, 40, 246, 246, 40]"
1842,"[252, 145, 146, 252, 45, 145]"
1843,"[172, 171, 221, 222, 221]"
1844,"[249, 45, 209]"
1845,"[40, 246, 40, 246, 45, 246]"
1846,"[84, 84, 69]"
1847,"[40, 40, 40]"
1848,"[40, 40, 246]"
1849,"[45, 246, 246, 45]"
1850,"[69, 142, 69, 142, 45, 142]"
1851,"[249, 49, 209]"
1852,"[173, 174, 175, 118, 221]"
1853,"[40, 84, 40, 69, 69, 84, 40]"
1854,"[69, 69, 142, 142, 142]"
1855,"[69, 84, 84, 69, 142]"
1856,"[110, 111, 112, 113, 110]"
1857,"[112, 113, 110, 111, 110]"
1858,"[112, 113, 110, 111, 110]"
1859,"[110, 111, 112, 113, 110]"
1860,"[256, 255, 80]"
1861,"[18, 18, 136, 18]"
1862,"[132, 126, 15, 127, 42]"
1863,"[43, 42, 42, 55]"
1864,"[227, 227]"
1865,"[227, 227]"
1866,"[83, 83, 106, 227, 227]"
1867,"[227, 227]"
1868,"[227, 227]"
1869,"[227, 227]"
1870,"[83, 83, 227, 83, 83, 83]"
1871,"[241, 241]"
1872,"[243, 241]"
1873,"[230, 231, 230]"
1874,"[230, 96, 231, 230]"
1875,"[134, 134, 135, 134]"
1876,"[140, 140, 140]"
1877,"[139, 139, 152, 151, 152, 139]"
1878,"[135, 134, 134, 134]"
1879,"[134, 134, 135, 134]"
1880,"[87, 87, 87, 87]"
1881,"[240, 240]"
1882,"[40, 40, 40]"
1883,"[70, 69]"
1884,"[40, 40, 40]"
1885,"[209, 209]"
1886,"[40, 40, 40]"
1887,"[40, 40, 246]"
1888,"[49, 109, 109]"
1889,"[40, 40, 40]"
1890,"[281, 282, 69]"
1891,"[250, 250]"
1892,"[40, 40, 180, 246]"
1893,"[40, 40, 40]"
1894,"[155, 156, 155]"
1895,"[47, 47]"
1896,"[246, 246, 40, 40, 246]"
1897,"[142, 142, 142]"
1898,"[40, 40, 40]"
1899,"[265, 228, 210]"
1900,"[70, 70]"
1901,"[142, 142, 69, 69, 142]"
1902,"[280, 158]"
1903,"[113, 110, 111, 112, 110]"
1904,"[110, 111, 112, 113, 110]"
1905,"[252, 252, 110, 111, 112, 113, 252]"
1906,"[154, 298]"
1907,"[298, 298, 298]"
1908,"[320, 186, 187, 188, 189]"
1909,"[134, 134, 135, 134]"
1910,"[154, 298]"
1911,"[39, 39, 39]"
1912,"[132, 132]"
1913,"[42, 42, 43, 42]"
1914,"[15, 80]"
1915,"[218, 80]"
1916,"[132, 132]"
1917,"[185, 185]"
1918,"[79, 79, 132, 79]"
1919,"[39, 39, 256, 255, 80]"
1920,"[42, 42, 43, 55]"
1921,"[218, 218]"
1922,"[79, 79, 55, 17, 55]"
1923,"[79, 79, 79]"
1924,"[32, 132, 32]"
1925,"[18, 136, 18, 18]"
1926,"[15, 132, 15]"
1927,"[126, 127, 55]"
1928,"[79, 18, 18, 79, 18]"
1929,"[268, 227]"
1930,"[227, 227]"
1931,"[208, 208]"
1932,"[246, 246, 40, 40, 45]"
1933,"[265, 172]"
1934,"[265, 172]"
1935,"[208, 210]"
1936,"[210, 210]"
1937,"[64, 65, 64]"
1938,"[46, 47]"
1939,"[265, 69]"
1940,"[46, 47]"
1941,"[214, 214, 214]"
1942,"[232, 232]"
1943,"[214, 214, 230]"
1944,"[231, 231]"
1945,"[215, 215, 215]"
1946,"[78, 78]"
1947,"[241, 241]"
1948,"[147, 148, 147, 147]"
1949,"[231, 231]"
1950,"[78, 78]"
1951,"[232, 232]"
1952,"[204, 205, 19, 19]"
1953,"[147, 148, 147, 147]"
1954,"[205, 19, 204, 19]"
1955,"[147, 148, 147, 215, 215, 147]"
1956,"[264, 232]"
1957,"[134, 135, 134, 134]"
1958,"[87, 87, 87, 87]"
1959,"[134, 134, 135, 134]"
1960,"[87, 87, 87, 87]"
1961,"[134, 134, 135, 134]"
1962,"[134, 134, 135, 140, 140, 134]"
1963,"[87, 87, 87, 87]"
1964,"[134, 134, 135, 140]"
1965,"[96, 96]"
1966,"[134, 134, 135, 134]"
1967,"[134, 135, 140, 140, 134, 54]"
1968,"[87, 87, 87, 87]"
1969,"[233, 139, 139, 233]"
1970,"[238, 19]"
1971,"[239, 239]"
1972,"[204, 205, 19, 19]"
1973,"[261, 78]"
1974,"[78, 78]"
1975,"[241, 241]"
1976,"[241, 241]"
1977,"[241, 241]"
1978,"[278, 185, 55, 55]"
1979,"[218, 80]"
1980,"[217, 217, 217, 193]"
1981,"[32, 32]"
1982,"[79, 79, 136, 79]"
1983,"[185, 55, 55]"
1984,"[198, 55, 54]"
1985,"[42, 42, 43, 55]"
1986,"[193, 193, 189]"
1987,"[194, 55, 194]"
1988,"[184, 191, 191, 191, 184, 184]"
1989,"[190, 190, 190]"
1990,"[191, 191, 191, 191]"
1991,"[194, 55, 54]"
1992,"[279, 55, 279]"
1993,"[55, 55]"
1994,"[279, 55, 55]"
1995,"[191, 191, 191, 191]"
1996,"[202, 202, 55, 256]"
1997,"[227, 227]"
1998,"[134, 134, 135, 134]"
1999,"[139, 139, 87]"
2000,"[191, 191, 191, 186, 187, 188, 191]"
2001,"[69, 40, 180, 69, 40, 69]"
2002,"[227, 227]"
2003,"[134, 134, 135, 134]"
2004,"[279, 55, 55]"
2005,"[49, 69, 69, 46]"
2006,"[134, 134, 135, 134]"
2007,"[198, 54]"
2008,"[194, 55, 194]"
2009,"[70, 69]"
2010,"[241, 241]"
2011,"[55, 194, 194]"
2012,"[279, 279]"
2013,"[172, 171, 172]"
2014,"[135, 134, 134, 134]"
2015,"[40, 40, 40]"
2016,"[219, 219]"
2017,"[234, 87]"
2018,"[278, 55, 55]"
2019,"[194, 194]"
2020,"[45, 246, 246, 246]"
2021,"[227, 227]"
2022,"[134, 134, 135, 134]"
2023,"[194, 54]"
2024,"[246, 246, 246]"
2025,"[252, 246, 246, 252, 45]"
2026,"[40, 40, 246]"
2027,"[54, 256, 255, 54]"
2028,"[55, 279, 55]"
2029,"[194, 55, 55]"
2030,"[194, 55, 194]"
2031,"[18, 18, 18]"
2032,"[55, 54, 55]"
2033,"[198, 54]"
2034,"[55, 54, 55]"
2035,"[194, 194]"
2036,"[190, 55, 55]"
2037,"[190, 55, 55]"
2038,"[40, 40, 246, 246, 246]"
2039,"[219, 46, 178, 118, 46]"
2040,"[18, 18, 18]"
2041,"[194, 55, 55]"
2042,"[18, 18, 79, 79, 18]"
2043,"[265, 246, 246, 246]"
2044,"[79, 18, 18, 79, 79]"
2045,"[193, 193, 54]"
2046,"[55, 258, 198, 55]"
2047,"[194, 54, 194]"
2048,"[269, 270, 46, 46]"
2049,"[83, 227, 83, 83, 83, 83]"
2050,"[87, 87, 87, 87]"
2051,"[55, 42, 42, 43, 55]"
2052,"[55, 54, 55]"
2053,"[18, 79, 79, 18, 79]"
2054,"[54, 54]"
2055,"[222, 269, 270, 220, 118, 221, 221]"
2056,"[252, 252, 45]"
2057,"[46, 219, 173]"
2058,"[134, 135, 134, 134]"
2059,"[42, 42, 43, 55, 55]"
2060,"[190, 55, 190]"
2061,"[279, 55, 55]"
2062,"[190, 55, 55]"
2063,"[55, 54, 55]"
2064,"[110, 111, 112, 113, 110]"
2065,"[279, 55, 279]"
2066,"[54, 185, 54]"
2067,"[190, 55, 55]"
2068,"[194, 55, 194]"
2069,"[49, 49]"
2070,"[210, 210]"
2071,"[282, 176, 177, 281, 69]"
2072,"[55, 54, 55]"
2073,"[55, 54, 55]"
2074,"[194, 55, 194]"
2075,"[246, 246, 40, 40, 165]"
2076,"[87, 87, 87, 140, 140, 140]"
2077,"[18, 18, 126, 127, 18]"
2078,"[190, 190]"
2079,"[54, 55, 54]"
2080,"[194, 55, 194]"
2081,"[40, 40, 40]"
2082,"[234, 87]"
2083,"[18, 79, 79, 18, 18]"
2084,"[55, 55]"
2085,"[55, 55]"
2086,"[54, 55, 54]"
2087,"[55, 54, 194]"
2088,"[40, 40, 69, 69, 40]"
2089,"[112, 113, 110, 111, 110]"
2090,"[18, 18, 79, 79, 18]"
2091,"[54, 55, 55]"
2092,[40]
2093,[142]
2094,"[145, 146, 145]"
2095,"[49, 250]"
2096,"[88, 88]"
2097,"[271, 271]"
2098,"[132, 132]"
2099,"[291, 69, 246, 40, 40, 291, 69, 246, 246]"
2100,"[194, 54, 194]"
2101,"[71, 71, 71]"
2102,[168]
2103,[168]
2104,[338]
2105,[221]
2106,[219]
2107,[168]
2108,[252]
2109,"[134, 134, 135, 134]"
2110,"[49, 210]"
2111,"[194, 55, 194]"
2112,"[78, 78]"
2113,"[246, 246, 246]"
2114,"[70, 70]"
2115,"[49, 49]"
2116,[277]
2117,[219]
2118,[306]
2119,[504]
2120,[158]
2121,[49]
2122,[88]
2123,[47]
2124,[46]
2125,[208]
2126,[173]
2127,[168]
2128,[88]
2129,[352]
2130,[168]
2131,[338]
2132,[219]
2133,[168]
2134,[158]
2135,"[88, 88]"
2136,"[266, 267, 266, 266]"
2137,"[269, 270, 219, 46, 219]"
2138,"[42, 43, 55, 194, 42, 194]"
2139,"[55, 194, 194]"
2140,"[40, 40, 40]"
2141,"[228, 251, 46, 118, 228]"
2142,"[134, 134, 135, 134]"
2143,"[140, 140, 145, 40, 146, 40, 140]"
2144,"[46, 46]"
2145,"[18, 18, 79, 79, 18]"
2146,"[16, 18, 18, 79]"
2147,"[55, 42, 42, 43, 55]"
2148,"[55, 42, 42, 43, 55]"
2149,"[43, 55, 42, 42, 55]"
2150,"[54, 194, 54]"
2151,"[194, 55, 194]"
2152,"[280, 158]"
2153,"[32, 361, 361, 361, 362, 363, 32]"
2154,"[55, 55]"
2155,"[343, 110]"
2156,"[227, 227]"
2157,"[15, 15]"
2158,"[1, 1]"
2159,"[46, 46]"
2160,"[78, 78]"
2161,"[132, 132]"
2162,"[136, 18, 18, 18]"
2163,"[126, 127, 54]"
2164,"[32, 32]"
2165,"[110, 111, 112, 113, 110]"
2166,"[16, 17, 18, 18, 18]"
2167,"[15, 42]"
2168,"[15, 15]"
2169,"[110, 111, 112, 113, 110]"
2170,"[145, 146, 145]"
2171,"[252, 252, 252]"
2172,"[112, 113, 110, 111, 110]"
2173,"[226, 226]"
2174,"[110, 111, 112, 113, 110]"
2175,"[158, 158, 158]"
2176,"[339, 338, 338, 338]"
2177,"[78, 221]"
2178,"[40, 40, 246]"
2179,"[40, 40, 40]"
2180,"[40, 40, 40]"
2181,"[40, 40, 40]"
2182,"[40, 40, 40]"
2183,[40]
2184,[70]
2185,"[246, 246, 246]"
2186,"[146, 145, 145]"
2187,"[320, 71]"
2188,"[137, 137, 110, 111, 112, 113, 110]"
2189,"[40, 40, 40]"
2190,"[40, 40, 40]"
2191,[70]
2192,"[40, 40, 40]"
2193,"[246, 246, 246]"
2194,"[69, 69, 70, 69]"
2195,"[145, 146, 145]"
2196,"[40, 40, 246]"
2197,"[40, 40, 40]"
2198,"[40, 40, 40]"
2199,"[227, 227]"
2200,"[227, 227]"
2201,"[172, 171, 228]"
2202,"[46, 47]"
2203,"[46, 172, 171, 46]"
2204,[69]
2205,"[40, 40, 246]"
2206,"[40, 40, 40]"
2207,[142]
2208,"[40, 40, 40]"
2209,"[40, 40, 209]"
2210,"[40, 40, 246]"
2211,"[40, 40, 40]"
2212,"[69, 69, 142]"
2213,"[69, 69, 40, 40, 246]"
2214,"[252, 252, 252]"
2215,"[232, 232]"
2216,"[232, 232]"
2217,"[232, 241, 232]"
2218,"[264, 232]"
2219,"[80, 81, 80, 80]"
2220,"[140, 140, 140]"
2221,"[134, 134, 135, 134]"
2222,"[69, 69, 142]"
2223,"[134, 134, 135, 134]"
2224,"[145, 146, 145]"
2225,"[78, 78]"
2226,"[227, 227]"
2227,"[139, 139, 139]"
2228,"[87, 87, 87, 87]"
2229,"[364, 364, 364]"
2230,"[265, 210]"
2231,"[370, 208]"
2232,"[320, 154]"
2233,"[136, 136]"
2234,"[126, 127, 55]"
2235,"[55, 55]"
2236,"[70, 70]"
2237,"[110, 111, 112, 113, 110]"
2238,[335]
2239,[168]
2240,[186]
2241,[159]
2242,[221]
2243,"[71, 254, 71]"
2244,"[55, 55]"
2245,"[127, 54, 42, 126, 42, 43, 54]"
2246,"[198, 258, 55]"
2247,"[198, 55, 55]"
2248,"[198, 54, 55]"
2249,"[279, 55, 55]"
2250,"[194, 194]"
2251,"[194, 194]"
2252,"[194, 55, 194]"
2253,"[194, 55, 194]"
2254,[194]
2255,"[40, 40, 40]"
2256,"[40, 40, 246]"
2257,"[172, 171, 172]"
2258,"[134, 134, 135, 134]"
2259,"[140, 140, 134, 134, 135, 140]"
2260,"[139, 139, 139]"
2261,"[87, 87, 87, 87]"
2262,"[87, 87, 87, 87]"
2263,"[134, 134, 135, 237]"
2264,[39]
2265,[80]
2266,"[80, 81, 80, 80]"
2267,"[80, 81, 80, 80]"
2268,"[32, 32]"
2269,"[32, 32]"
2270,"[132, 132]"
2271,"[55, 55]"
2272,"[55, 55]"
2273,"[80, 79, 79, 80, 81, 54]"
2274,"[79, 79, 18, 18, 79]"
2275,"[79, 79, 18, 18, 79]"
2276,"[79, 18, 18, 79, 18]"
2277,"[79, 79, 79]"
2278,"[79, 79, 79]"
2279,"[18, 18, 18]"
2280,"[18, 18, 79, 79, 79]"
2281,"[18, 18, 16, 18]"
2282,"[18, 79, 79, 18, 18]"
2283,[79]
2284,"[55, 55]"
2285,"[55, 55]"
2286,"[55, 55]"
2287,"[55, 55]"
2288,"[55, 55]"
2289,"[55, 55]"
2290,"[192, 192, 193]"
2291,[193]
2292,"[54, 55, 54]"
2293,"[55, 55]"
2294,"[55, 55]"
2295,"[55, 190, 55]"
2296,"[55, 190, 55]"
2297,"[55, 279, 279]"
2298,"[55, 279, 55]"
2299,"[194, 55, 194]"
2300,"[54, 55, 194]"
2301,"[134, 134, 135, 55, 55]"
2302,[55]
2303,"[55, 55]"
2304,"[64, 65, 251]"
2305,"[46, 47]"
2306,"[209, 209]"
2307,"[118, 69, 69, 221]"
2308,"[1, 226, 226]"
2309,"[227, 227]"
2310,"[278, 55]"
2311,"[55, 278, 55]"
2312,"[278, 55, 55]"
2313,"[64, 65, 251]"
2314,"[232, 232]"
2315,"[232, 232]"
2316,"[87, 87, 152, 151, 152, 87, 139]"
2317,"[55, 55]"
2318,"[147, 148, 147, 147]"
2319,"[239, 239]"
2320,"[55, 55]"
2321,"[147, 148, 147, 147]"
2322,"[232, 232]"
2323,"[134, 134, 135, 134]"
2324,"[78, 19]"
2325,"[134, 134, 135, 134]"
2326,"[78, 239]"
2327,"[134, 134, 135, 134]"
2328,"[140, 140, 140]"
2329,"[134, 134, 135, 134]"
2330,"[134, 134, 135, 134]"
2331,"[78, 233]"
2332,"[135, 134, 134, 134]"
2333,"[134, 134, 135, 134]"
2334,"[134, 134, 135, 134]"
2335,"[135, 134, 134, 134]"
2336,"[134, 134, 135, 134]"
2337,"[134, 135, 134, 134]"
2338,"[87, 87, 87, 105]"
2339,"[87, 87, 87, 87]"
2340,"[87, 87, 87, 215, 215, 87]"
2341,"[215, 215, 87]"
2342,"[87, 87, 87, 87]"
2343,"[139, 139, 139]"
2344,"[80, 81, 80, 80]"
2345,"[15, 201, 79]"
2346,"[54, 55, 55]"
2347,"[136, 18]"
2348,"[79, 79, 79]"
2349,"[284, 284]"
