item_id,knowledge_code
5065,"[202, 202, 55]"
5066,"[79, 18, 18, 136, 79, 18]"
5067,"[136, 18]"
5070,"[18, 18, 136, 79, 79, 79]"
5072,"[18, 18, 136, 79, 79, 18]"
5073,"[132, 132]"
5074,"[32, 32]"
5075,"[202, 202, 55]"
5078,"[18, 18, 136, 79, 79, 18]"
5079,"[18, 18, 136, 79, 79, 18]"
5080,"[42, 42, 43, 55]"
5081,"[18, 18, 16, 17, 18]"
5084,"[15, 15]"
5085,"[79, 32, 79, 79]"
5087,"[15, 15]"
5088,"[126, 127, 55, 55]"
5089,"[126, 127, 55, 55]"
5091,"[126, 127, 55, 55]"
5092,"[42, 42, 43, 55, 55]"
5093,"[42, 42, 43, 55]"
5095,"[43, 127, 55, 42, 126, 42, 55]"
5096,"[43, 127, 55, 42, 126, 42, 55]"
5097,"[55, 42, 185, 42, 43, 55]"
5098,"[55, 54, 42, 42, 43, 55]"
5099,"[202, 42, 42, 43, 202, 55, 55]"
5100,"[42, 42, 43, 55, 194]"
5102,"[202, 202, 42, 126, 42, 43, 127, 54]"
5104,"[43, 202, 202, 42, 42, 55]"
5105,"[202, 42, 126, 42, 43, 127, 202, 55]"
5106,"[202, 202, 42, 42, 43, 54]"
5117,"[18, 18, 136, 79, 79, 18]"
5118,"[136, 79, 79, 18]"
5119,"[79, 136, 79, 18]"
5120,"[202, 202, 54]"
5123,"[190, 55, 55]"
5124,"[191, 191, 191, 191]"
5125,"[191, 191, 191, 191]"
5126,"[191, 191, 191, 191]"
5128,"[191, 191, 191, 191]"
5129,"[55, 194, 194]"
5130,"[194, 194]"
5131,"[189, 189, 194, 189, 54]"
5132,"[55, 194, 194]"
5133,"[278, 55, 55]"
5138,"[190, 190]"
5139,"[55, 279]"
5140,"[55, 279, 190, 55]"
5141,"[55, 55]"
5143,"[194, 55, 55]"
5144,"[194, 55, 194]"
5145,"[194, 55, 194]"
5146,"[278, 55, 55]"
5149,"[40, 40, 40]"
5150,"[40, 40, 246]"
5151,"[69, 70, 69, 69]"
5152,"[70, 70]"
5153,"[70, 70]"
5154,"[40, 40, 40]"
5155,"[40, 40, 40]"
5156,"[280, 281, 282, 246]"
5157,"[45, 252, 145, 252, 146, 145]"
5158,"[40, 40, 40]"
5159,"[40, 40, 246]"
5163,"[171, 208, 220, 172, 228]"
5164,"[46, 47]"
5166,"[46, 46]"
5167,"[46, 46]"
5168,"[219, 219]"
5169,"[49, 69, 69, 46]"
5170,"[46, 46]"
5172,"[40, 40, 40]"
5175,"[210, 145, 146, 40, 40, 246]"
5178,"[246, 40, 40, 246, 246]"
5179,"[40, 40, 142, 45, 142, 142]"
5181,"[40, 40, 40]"
5182,"[46, 210, 40, 40, 46]"
5183,"[210, 246]"
5184,"[110, 246, 111, 112, 246, 113, 40, 40, 246]"
5185,"[252, 40, 45, 252, 40, 246]"
5186,"[70, 70]"
5187,"[210, 40, 40, 246]"
5188,"[40, 46, 221, 140, 40, 140, 222, 246]"
5189,"[219, 251]"
5192,"[140, 140, 87]"
5193,"[228, 228]"
5195,"[172, 171, 84, 84, 220]"
5197,"[49, 49]"
5198,"[246, 45, 40, 40, 246, 246]"
5200,"[40, 40, 40]"
5201,"[142, 142, 142]"
5202,"[70, 70]"
5205,"[228, 228]"
5210,"[113, 110, 111, 112, 110]"
5211,"[112, 113, 110, 111, 110]"
5212,"[112, 113, 110, 111, 110]"
5213,"[283, 226]"
5215,"[226, 226]"
5221,"[112, 113, 110, 111, 110]"
5222,"[226, 226]"
5223,"[111, 112, 113, 110, 110]"
5233,"[227, 227]"
5234,"[83, 83, 106, 83]"
5238,"[227, 227]"
5249,"[227, 227]"
5250,"[83, 83, 106, 83]"
5251,"[227, 227]"
5254,"[227, 227]"
5255,"[1, 1]"
5256,"[1, 1]"
5258,"[110, 111, 112, 113, 110]"
5260,"[227, 227]"
5268,"[264, 241, 241]"
5271,"[264, 232]"
5272,"[243, 241]"
5273,"[139, 139, 87]"
5275,"[134, 134, 135, 134]"
5276,"[134, 134, 135, 134]"
5277,"[134, 135, 134, 134]"
5278,"[134, 134, 135, 134]"
5279,"[134, 134, 135, 134]"
5280,"[140, 140, 140]"
5286,"[134, 134, 135, 134]"
5291,"[139, 139, 139]"
5292,"[87, 87, 87, 87]"
5295,"[147, 231, 148, 147, 230, 232, 230]"
5296,"[205, 19, 204, 19]"
5301,"[213, 147]"
5304,"[134, 134, 135, 134]"
5311,"[87, 87, 87, 87]"
5313,"[231, 147, 78, 148, 147, 230]"
5314,"[134, 134, 135, 134]"
5319,"[139, 139, 139]"
5356,"[285, 286, 287, 239]"
5386,"[190, 55, 55]"
5387,"[279, 55, 190]"
5388,"[279, 279]"
5389,"[279, 279]"
5390,"[55, 190, 55]"
5391,"[55, 190, 55]"
5401,"[256, 255, 80]"
5403,"[54, 54]"
5407,"[136, 79, 79, 79]"
5408,"[136, 18, 18, 79]"
5409,"[136, 79, 79, 18]"
5410,"[79, 79, 79]"
5411,"[136, 18]"
5412,"[16, 18]"
5413,"[79, 79, 136, 79]"
5414,"[123, 124, 54]"
5415,"[123, 124, 54]"
5416,"[42, 42, 43, 55, 55]"
5417,"[55, 55]"
5419,"[202, 202, 42, 126, 42, 43, 127, 54]"
5420,"[42, 42, 43, 54]"
5421,"[55, 42, 126, 42, 43, 127, 55]"
5423,"[42, 42, 43, 55, 55]"
5424,"[42, 42, 43, 54]"
5427,"[55, 42, 126, 42, 43, 127, 55]"
5428,"[42, 126, 42, 43, 127, 55, 55]"
5429,"[127, 55, 42, 126, 42, 43, 55]"
5430,"[55, 42, 126, 42, 43, 127, 55]"
5431,"[55, 42, 126, 42, 43, 127, 55]"
5432,"[55, 42, 126, 42, 43, 127, 55]"
5433,"[43, 127, 55, 42, 126, 42, 55]"
5434,"[127, 55, 42, 126, 42, 43, 55]"
5440,"[55, 123, 124, 55]"
5441,"[55, 123, 124, 55]"
5448,"[79, 79, 136, 18]"
5451,"[55, 42, 126, 42, 43, 127, 55]"
5452,"[42, 43, 127, 55, 42, 126, 55]"
5453,"[55, 42, 126, 42, 43, 127, 55]"
5455,"[42, 126, 42, 43, 127, 55, 55]"
5456,"[55, 42, 126, 42, 43, 127, 55]"
5467,"[279, 279]"
5468,"[190, 55, 55]"
5473,"[202, 202, 194]"
5474,"[194, 194]"
5475,"[279, 55, 194]"
5476,"[194, 55, 194]"
5477,"[194, 55, 194]"
5486,"[190, 55, 55]"
5487,"[190, 55, 55]"
5488,"[190, 55, 55]"
5489,"[279, 55, 55]"
5490,"[55, 279, 190, 279]"
5491,"[279, 55, 55]"
5494,"[191, 191, 191, 191]"
5495,"[194, 55, 194]"
5496,"[191, 191, 191, 194]"
5498,"[194, 55, 194]"
5501,"[194, 55, 194]"
5503,"[194, 55, 194]"
5507,"[194, 55, 194]"
5512,"[278, 55]"
5517,"[202, 202, 55]"
5521,"[279, 55, 55]"
5523,"[194, 55, 194]"
5525,"[190, 54]"
5528,"[279, 55, 55]"
5530,"[55, 194, 194]"
5532,"[194, 55, 194]"
5593,"[18, 18, 136, 79, 79, 18]"
5594,"[201, 32]"
5595,"[136, 18, 18, 18]"
5597,"[202, 202, 54]"
5599,"[202, 202, 55, 55]"
5600,"[124, 55, 123, 55]"
5601,"[42, 42, 43, 18, 136, 18, 55]"
5602,"[185, 55, 55]"
5603,"[43, 55, 42, 42, 55]"
5638,"[221, 222, 248, 247, 221]"
5645,"[18, 18, 136, 79, 79, 18]"
5646,"[127, 79, 132, 79, 54, 126, 15, 17, 136, 42]"
5648,"[190, 126, 42, 43, 42, 15, 17, 136, 185, 132, 127, 190]"
5656,"[110, 111, 112, 113, 110]"
5657,"[227, 227]"
5660,"[18, 18, 136, 79, 79, 79]"
5662,"[17, 79, 42, 79, 43, 278, 42, 126, 127, 15, 136, 132, 55]"
5663,"[126, 15, 17, 136, 185, 43, 127, 190, 132, 42, 42, 55]"
5664,"[136, 127, 126, 42, 15, 17, 185, 132, 42, 43, 190, 55]"
5672,"[227, 83, 83, 83, 83, 227]"
5677,"[79, 79, 18, 18, 79]"
5678,"[55, 198, 55]"
5679,"[55, 194, 194]"
5680,"[195, 54, 55]"
5681,"[185, 55, 79, 79, 55]"
5693,"[136, 79, 79, 18, 18, 79]"
5695,"[43, 127, 54, 42, 126, 17, 132, 79, 15, 136, 79, 185, 42, 55]"
5696,"[42, 42, 54, 15, 17, 136, 185, 132, 43, 194, 126, 127, 55]"
5697,"[42, 17, 42, 127, 132, 43, 194, 126, 15, 136, 185, 194]"
5703,"[171, 219, 46, 220, 172, 219]"
5705,"[134, 134, 135, 134]"
5706,"[231, 214, 291, 230, 214, 291, 230]"
5709,"[18, 18, 136, 79, 140, 140, 79, 18]"
5710,"[54, 42, 15, 136, 185, 132, 42, 43, 55]"
5711,"[43, 190, 42, 126, 15, 185, 132, 42, 17, 136, 127, 55]"
5712,"[194, 126, 15, 79, 127, 42, 17, 136, 79, 185, 132, 42, 43, 194]"
5713,"[42, 126, 17, 136, 79, 79, 43, 127, 54, 42, 15, 132, 55]"
5722,"[230, 232, 147, 231, 148, 147, 230]"
5726,"[126, 132, 43, 15, 136, 185, 54, 17, 79, 42, 42, 16, 79, 127, 55]"
5727,"[136, 132, 42, 79, 54, 126, 15, 16, 17, 79, 43, 127, 42, 55]"
5728,"[132, 42, 127, 42, 17, 136, 79, 185, 54, 126, 15, 79, 43, 55]"
5729,"[126, 17, 136, 79, 79, 127, 194, 15, 132, 42, 43, 42, 194]"
5741,"[105, 105, 105, 105]"
5748,"[47, 219, 46, 46]"
5757,"[79, 18, 18, 136, 79, 79]"
5758,"[43, 127, 123, 124, 42, 136, 185, 42, 126, 15, 16, 17, 55]"
5759,"[185, 127, 42, 123, 15, 17, 124, 190, 16, 136, 43, 42, 126, 79, 79, 185]"
5761,"[194, 126, 136, 185, 132, 42, 43, 127, 42, 15, 16, 17, 194]"
5762,"[132, 42, 79, 202, 202, 42, 79, 185, 43, 203, 15, 136, 54]"
5771,"[40, 40, 109, 246, 246, 246]"
5772,"[173, 174, 175, 118, 172, 171, 221]"
5778,"[18, 136, 79, 79, 18, 79]"
5779,"[127, 42, 126, 185, 132, 42, 43, 194, 15, 17, 136, 194]"
5780,"[202, 42, 126, 15, 17, 132, 42, 43, 127, 185, 202, 55]"
5781,"[42, 15, 132, 43, 202, 17, 79, 55, 202, 79, 127, 126, 136, 42, 55]"
5782,"[42, 17, 132, 43, 127, 190, 126, 15, 136, 42, 55]"
5787,"[134, 40, 135, 246, 246, 134, 40, 246]"
5791,"[87, 87, 87, 87]"
5794,"[18, 18, 136, 79, 79, 79]"
5795,"[126, 127, 190, 15, 16, 17, 136, 185, 132, 42, 42, 43, 55]"
5797,"[54, 42, 79, 42, 15, 136, 79, 132, 43, 256]"
5798,"[279, 42, 127, 126, 15, 17, 136, 185, 54, 190, 42, 132, 43, 279]"
5803,"[252, 40, 167, 246, 246, 166, 252, 40, 246]"
5804,"[219, 219]"
5811,"[194, 279, 190, 71, 71, 191]"
5813,"[42, 43, 127, 55, 42, 126, 15, 55]"
5814,"[279, 55, 55]"
5815,"[227, 227, 227, 227, 227]"
5825,"[42, 15, 16, 79, 132, 43, 54, 17, 136, 42, 79, 127, 126, 42]"
5826,"[70, 180, 70]"
5828,"[221, 222, 172, 171, 220, 118, 221]"
5829,"[134, 134, 135, 134]"
5830,"[17, 136, 79, 43, 42, 126, 79, 185, 132, 42, 127, 54, 15, 54]"
5831,"[227, 227]"
5832,"[16, 132, 42, 54, 126, 43, 15, 79, 136, 79, 185, 127, 42, 17, 194]"
5836,"[136, 79, 79, 18, 18, 18]"
5842,"[54, 42, 126, 15, 17, 136, 185, 132, 127, 42, 43, 16, 55]"
5843,"[136, 185, 132, 79, 43, 17, 42, 15, 79, 42, 54, 55]"
5851,"[248, 246, 295, 296, 246, 296, 40, 297, 247, 40, 246]"
5858,"[227, 227, 259, 227, 227, 227]"
5863,"[17, 136, 43, 79, 126, 15, 79, 185, 132, 42, 127, 123, 124, 42, 55]"
5864,"[79, 79, 18, 18, 136, 79]"
5865,"[79, 185, 43, 194, 15, 17, 79, 16, 136, 127, 42, 126, 132, 42, 194]"
5867,"[136, 79, 79, 42, 194, 42, 126, 15, 17, 185, 132, 43, 127, 194]"
5868,"[18, 18, 16, 17, 136, 18]"
5869,"[279, 126, 16, 185, 132, 43, 42, 15, 17, 136, 42, 127, 55]"
5872,"[88, 220, 219, 178, 88]"
5877,"[126, 15, 132, 127, 123, 42, 79, 42, 79, 43, 124, 55]"
5878,"[136, 132, 42, 79, 127, 194, 126, 15, 43, 42, 17, 79, 194]"
5879,"[54, 17, 136, 132, 42, 42, 79, 126, 16, 43, 15, 79, 185, 127, 55]"
5887,"[79, 15, 79, 126, 136, 185, 132, 43, 127, 194, 16, 17, 42, 42, 185]"
5898,"[180, 84, 46, 45, 84, 142]"
5899,"[110, 111, 112, 113, 110]"
5915,"[42, 15, 42, 43, 190, 55]"
5926,"[18, 136, 79, 79, 18, 79]"
5927,"[15, 132, 15]"
5929,"[218, 39, 39, 80]"
5930,"[18, 18, 136, 79, 79, 79]"
5933,"[18, 18, 136, 79, 79, 18]"
5935,"[79, 43, 42, 15, 132, 42, 54, 17, 136, 79, 79]"
5936,"[17, 136, 185, 279, 42, 126, 42, 43, 127, 15, 16, 132, 55]"
5937,"[54, 42, 126, 17, 136, 132, 15, 79, 42, 79, 43, 127, 55]"
5939,"[136, 132, 79, 127, 15, 17, 126, 79, 42, 43, 54, 42, 55]"
5941,"[79, 54, 17, 132, 136, 79, 42, 43, 127, 42, 126, 15, 55]"
5943,"[42, 194, 42, 126, 15, 136, 54, 17, 185, 132, 43, 127, 194]"
5949,"[42, 126, 15, 79, 185, 127, 279, 17, 136, 132, 42, 79, 43, 55]"
5956,"[42, 17, 79, 127, 126, 136, 132, 15, 16, 79, 43, 55, 185, 42, 55]"
5957,"[194, 42, 136, 132, 43, 127, 126, 17, 79, 55, 15, 185, 42, 79, 42]"
5962,"[87, 87, 87, 87]"
5970,"[232, 264, 232]"
5981,"[134, 134, 135, 134]"
5983,"[214, 214, 230]"
5986,"[246, 40, 40, 246, 246]"
5987,"[172, 171, 172]"
5992,"[110, 111, 112, 113, 110]"
6003,"[43, 54, 42, 15, 79, 132, 42, 79, 55]"
6004,"[79, 79, 18, 18, 136, 18]"
6009,"[252, 246, 252, 246, 40, 40, 252]"
6010,"[229, 46, 47, 210, 210]"
6012,"[83, 83, 83, 83, 83]"
6014,"[134, 134, 135, 134]"
6023,"[265, 210]"
6024,"[40, 40, 40]"
6026,"[300, 301, 110]"
6027,"[246, 246, 246]"
6036,"[110, 111, 112, 113, 110]"
6070,"[40, 40, 40]"
6079,"[231, 231]"
6134,"[112, 113, 110, 111, 110]"
6141,"[46, 47]"
6142,"[49, 250]"
6168,"[45, 45]"
6169,"[210, 210]"
6171,"[246, 246, 157, 157, 246]"
6178,"[246, 40, 40, 246, 40]"
6179,"[264, 232]"
6180,"[307, 252]"
6205,"[40, 40, 246]"
6207,"[78, 78]"
6212,"[231, 231]"
6216,"[158, 158, 158]"
6217,"[49, 69, 69, 46]"
6218,"[110, 111, 112, 113, 110]"
6224,"[109, 109]"
6244,"[246, 246, 45, 165]"
6245,"[40, 40, 40]"
6259,"[110, 111, 112, 113, 110]"
6261,"[157, 157, 40, 40, 69]"
6265,"[265, 228, 210, 210]"
6269,"[219, 46, 47, 46]"
6303,"[46, 47]"
6305,"[46, 46]"
6310,"[172, 171, 251, 172]"
6316,"[70, 70]"
6318,"[157, 157, 142]"
6375,"[221, 222, 220, 118, 221]"
6377,"[251, 64]"
6379,"[220, 118, 172, 171, 172]"
6381,"[246, 246, 145, 146, 246]"
6383,"[214, 214, 230]"
6389,"[69, 70, 69, 69]"
6391,"[173, 174, 175, 172]"
6402,"[219, 219]"
6410,"[70, 70]"
6456,"[252, 45, 246, 246, 252, 45]"
6457,"[40, 40, 40]"
6459,"[88, 88]"
6460,"[270, 221, 222, 269, 220, 220]"
6461,"[70, 70]"
6465,"[259, 227]"
6466,"[265, 210]"
6467,"[281, 282, 176, 177, 69]"
6468,"[142, 142, 142]"
6472,"[110, 111, 112, 113, 110]"
6475,"[264, 232]"
6479,"[189, 189, 189, 186, 187, 188, 189]"
6503,"[246, 246, 40]"
6505,"[135, 134, 134, 134]"
6512,"[80, 80, 81, 80]"
6515,"[240, 241]"
6516,"[55, 42, 42, 43, 55]"
6519,"[83, 83, 83, 83, 83]"
6522,"[227, 83]"
6523,"[132, 132]"
6524,"[232, 232]"
6535,"[69, 69, 70, 69]"
6536,"[118, 157, 157, 46]"
6580,"[227, 227]"
6591,"[47, 46, 47]"
6599,"[243, 19]"
6614,"[134, 134, 135, 134]"
6717,"[246, 40, 40, 246, 246]"
6719,"[209, 209]"
6724,"[79, 79, 136, 18]"
6726,"[54, 126, 127, 55]"
6729,"[54, 80]"
6730,"[256, 255, 256]"
6732,"[132, 132]"
6733,"[79, 18, 18, 136, 79, 18]"
6737,"[18, 18, 136, 18]"
6738,"[32, 136, 79, 79, 185]"
6739,"[126, 127, 42]"
6749,"[87, 87, 215, 215, 87, 87]"
6755,"[246, 246, 45, 40, 40, 246]"
6763,"[227, 227]"
6854,"[246, 265, 145, 146, 246, 246]"
6855,"[168, 168, 169, 172]"
6863,"[202, 202, 55, 55]"
6867,"[134, 134, 135, 134]"
6878,"[40, 40, 265, 246]"
6881,"[227, 227]"
6883,"[134, 135, 134, 134]"
6890,"[40, 246, 246, 40, 246]"
6891,"[46, 46]"
6895,"[231, 78, 230, 230]"
6904,"[110, 111, 112, 113, 110]"
6905,"[227, 227]"
6906,"[18, 79, 79, 18, 18]"
6915,"[118, 219, 46, 46]"
6923,"[134, 134, 135, 134]"
6929,"[40, 40, 45, 246, 246, 246]"
6930,"[221, 222, 219, 221]"
6941,"[246, 246, 40, 40, 246]"
6943,"[110, 111, 112, 113, 110]"
6953,"[32, 123, 124, 185]"
6955,"[139, 139, 87]"
6961,"[40, 40, 40]"
6962,"[84, 228, 87, 40, 84, 87, 40, 87, 246]"
6973,"[40, 252, 252, 40, 40]"
6974,"[251, 46, 178, 220, 219]"
6975,"[112, 113, 110, 111, 110]"
6979,"[139, 139, 233, 139]"
6985,"[70, 70]"
7018,"[126, 127, 18, 18, 42]"
7020,"[87, 87, 87, 87]"
7228,"[227, 227]"
7237,"[40, 40, 246, 246, 40]"
7239,"[165, 153, 153, 165]"
7241,"[165, 165]"
7244,"[249, 221]"
7246,"[46, 46]"
7247,"[173, 174, 175, 228]"
7249,"[46, 46]"
7250,"[70, 69, 69, 155]"
7252,"[110, 111, 112, 113, 110]"
7253,"[226, 226]"
7266,"[18, 79, 79, 18, 18]"
7282,"[227, 227]"
7286,"[83, 227, 227, 227, 83, 83, 83, 83]"
7288,"[231, 291, 230, 291, 230]"
7290,"[261, 152, 211, 151, 152, 19]"
7293,"[241, 241]"
7294,"[241, 243, 260, 241]"
7298,"[134, 134, 135, 134]"
7299,"[134, 134, 135, 134]"
7305,"[139, 139, 139]"
7306,"[87, 87, 87, 87]"
7307,"[87, 87, 87, 87]"
7325,"[239, 239]"
7339,"[241, 284, 241]"
7344,"[40, 40, 246, 246, 40]"
7345,"[252, 145, 146, 252, 45, 145]"
7346,"[172, 171, 221, 222, 221]"
7347,"[249, 45, 209]"
7348,"[40, 246, 40, 246, 45, 246]"
7350,"[84, 84, 69]"
7351,"[40, 40, 40]"
7352,"[40, 40, 246]"
7354,"[45, 246, 246, 45]"
7358,"[69, 142, 69, 142, 45, 142]"
7359,"[249, 49, 209]"
7360,"[173, 174, 175, 118, 221]"
7363,"[40, 84, 40, 69, 69, 84, 40]"
7364,"[69, 69, 142, 142, 142]"
7365,"[69, 84, 84, 69, 142]"
7367,"[110, 111, 112, 113, 110]"
7373,"[112, 113, 110, 111, 110]"
7377,"[112, 113, 110, 111, 110]"
7378,"[110, 111, 112, 113, 110]"
7385,"[256, 255, 80]"
7386,"[18, 18, 136, 18]"
7387,"[132, 126, 15, 127, 42]"
7388,"[43, 42, 42, 55]"
7403,"[227, 227]"
7404,"[227, 227]"
7405,"[83, 83, 106, 227, 227]"
7408,"[227, 227]"
7409,"[227, 227]"
7410,"[227, 227]"
7417,"[83, 83, 227, 83, 83, 83]"
7421,"[241, 241]"
7422,"[243, 241]"
7424,"[230, 231, 230]"
7437,"[230, 96, 231, 230]"
7444,"[134, 134, 135, 134]"
7445,"[140, 140, 140]"
7460,"[139, 139, 152, 151, 152, 139]"
7463,"[135, 134, 134, 134]"
7464,"[134, 134, 135, 134]"
7480,"[87, 87, 87, 87]"
7550,"[240, 240]"
7578,"[40, 40, 40]"
7582,"[70, 69]"
7583,"[40, 40, 40]"
7584,"[209, 209]"
7585,"[40, 40, 40]"
7586,"[40, 40, 246]"
7587,"[49, 109, 109]"
7588,"[40, 40, 40]"
7590,"[281, 282, 69]"
7591,"[250, 250]"
7593,"[40, 40, 180, 246]"
7594,"[40, 40, 40]"
7595,"[155, 156, 155]"
7598,"[47, 47]"
7599,"[246, 246, 40, 40, 246]"
7600,"[142, 142, 142]"
7601,"[40, 40, 40]"
7603,"[265, 228, 210]"
7606,"[70, 70]"
7608,"[142, 142, 69, 69, 142]"
7613,"[280, 158]"
7617,"[113, 110, 111, 112, 110]"
7624,"[110, 111, 112, 113, 110]"
7626,"[252, 252, 110, 111, 112, 113, 252]"
7636,"[154, 298]"
7641,"[298, 298, 298]"
7643,"[320, 186, 187, 188, 189]"
7645,"[134, 134, 135, 134]"
7647,"[154, 298]"
7669,"[39, 39, 39]"
7671,"[132, 132]"
7672,"[42, 42, 43, 42]"
7676,"[15, 80]"
7678,"[218, 80]"
7679,"[132, 132]"
7680,"[185, 185]"
7681,"[79, 79, 132, 79]"
7686,"[39, 39, 256, 255, 80]"
7688,"[42, 42, 43, 55]"
7689,"[218, 218]"
7690,"[79, 79, 55, 17, 55]"
7691,"[79, 79, 79]"
7692,"[32, 132, 32]"
7693,"[18, 136, 18, 18]"
7695,"[15, 132, 15]"
7698,"[126, 127, 55]"
7699,"[79, 18, 18, 79, 18]"
7748,"[268, 227]"
7752,"[227, 227]"
7765,"[208, 208]"
7769,"[246, 246, 40, 40, 45]"
7771,"[265, 172]"
7773,"[265, 172]"
7776,"[208, 210]"
7778,"[210, 210]"
7780,"[64, 65, 64]"
7783,"[46, 47]"
7785,"[265, 69]"
7806,"[46, 47]"
7817,"[214, 214, 214]"
7820,"[232, 232]"
7822,"[214, 214, 230]"
7824,"[231, 231]"
7825,"[215, 215, 215]"
7826,"[78, 78]"
7827,"[241, 241]"
7828,"[147, 148, 147, 147]"
7833,"[231, 231]"
7835,"[78, 78]"
7837,"[232, 232]"
7840,"[204, 205, 19, 19]"
7846,"[147, 148, 147, 147]"
7847,"[205, 19, 204, 19]"
7848,"[147, 148, 147, 215, 215, 147]"
7860,"[264, 232]"
7865,"[134, 135, 134, 134]"
7868,"[87, 87, 87, 87]"
7871,"[134, 134, 135, 134]"
7878,"[87, 87, 87, 87]"
7880,"[134, 134, 135, 134]"
7882,"[134, 134, 135, 140, 140, 134]"
7883,"[87, 87, 87, 87]"
7884,"[134, 134, 135, 140]"
7888,"[96, 96]"
7900,"[134, 134, 135, 134]"
7901,"[134, 135, 140, 140, 134, 54]"
7903,"[87, 87, 87, 87]"
7943,"[233, 139, 139, 233]"
7950,"[238, 19]"
7960,"[239, 239]"
7969,"[204, 205, 19, 19]"
7980,"[261, 78]"
8009,"[78, 78]"
8010,"[241, 241]"
8011,"[241, 241]"
8012,"[241, 241]"
8024,"[278, 185, 55, 55]"
8031,"[218, 80]"
8032,"[217, 217, 217, 193]"
8033,"[32, 32]"
8034,"[79, 79, 136, 79]"
8038,"[185, 55, 55]"
8039,"[198, 55, 54]"
8043,"[42, 42, 43, 55]"
8049,"[193, 193, 189]"
8052,"[194, 55, 194]"
8053,"[184, 191, 191, 191, 184, 184]"
8056,"[190, 190, 190]"
8057,"[191, 191, 191, 191]"
8058,"[194, 55, 54]"
8060,"[279, 55, 279]"
8063,"[55, 55]"
8065,"[279, 55, 55]"
8067,"[191, 191, 191, 191]"
8069,"[202, 202, 55, 256]"
10713,"[227, 227]"
10716,"[134, 134, 135, 134]"
10719,"[139, 139, 87]"
10720,"[191, 191, 191, 186, 187, 188, 191]"
10727,"[69, 40, 180, 69, 40, 69]"
10730,"[227, 227]"
10733,"[134, 134, 135, 134]"
10737,"[279, 55, 55]"
10745,"[49, 69, 69, 46]"
10749,"[134, 134, 135, 134]"
10755,"[198, 54]"
10756,"[194, 55, 194]"
10761,"[70, 69]"
10767,"[241, 241]"
10771,"[55, 194, 194]"
10772,"[279, 279]"
10779,"[172, 171, 172]"
10784,"[135, 134, 134, 134]"
10796,"[40, 40, 40]"
10797,"[219, 219]"
10805,"[234, 87]"
10806,"[278, 55, 55]"
10807,"[194, 194]"
10829,"[45, 246, 246, 246]"
10832,"[227, 227]"
10833,"[134, 134, 135, 134]"
10840,"[194, 54]"
10859,"[246, 246, 246]"
12997,"[252, 246, 246, 252, 45]"
13005,"[40, 40, 246]"
13006,"[54, 256, 255, 54]"
13013,"[55, 279, 55]"
13015,"[194, 55, 55]"
13024,"[194, 55, 194]"
13043,"[18, 18, 18]"
13047,"[55, 54, 55]"
13048,"[198, 54]"
13049,"[55, 54, 55]"
13052,"[194, 194]"
13308,"[190, 55, 55]"
13813,"[190, 55, 55]"
13853,"[40, 40, 246, 246, 246]"
13883,"[219, 46, 178, 118, 46]"
13888,"[18, 18, 18]"
13957,"[194, 55, 55]"
14000,"[18, 18, 79, 79, 18]"
15239,"[265, 246, 246, 246]"
15262,"[79, 18, 18, 79, 79]"
15263,"[193, 193, 54]"
15264,"[55, 258, 198, 55]"
15266,"[194, 54, 194]"
15273,"[269, 270, 46, 46]"
15276,"[83, 227, 83, 83, 83, 83]"
15282,"[87, 87, 87, 87]"
15286,"[55, 42, 42, 43, 55]"
15289,"[55, 54, 55]"
15326,"[18, 79, 79, 18, 79]"
15332,"[54, 54]"
15351,"[222, 269, 270, 220, 118, 221, 221]"
15366,"[252, 252, 45]"
15367,"[46, 219, 173]"
15371,"[134, 135, 134, 134]"
15400,"[42, 42, 43, 55, 55]"
15403,"[190, 55, 190]"
15404,"[279, 55, 55]"
15428,"[190, 55, 55]"
15462,"[55, 54, 55]"
15479,"[110, 111, 112, 113, 110]"
15544,"[279, 55, 279]"
15874,"[54, 185, 54]"
15886,"[190, 55, 55]"
15889,"[194, 55, 194]"
16668,"[49, 49]"
16678,"[210, 210]"
16684,"[282, 176, 177, 281, 69]"
16711,"[55, 54, 55]"
16713,"[55, 54, 55]"
16714,"[194, 55, 194]"
17109,"[246, 246, 40, 40, 165]"
17112,"[87, 87, 87, 140, 140, 140]"
17115,"[18, 18, 126, 127, 18]"
17117,"[190, 190]"
17118,"[54, 55, 54]"
17120,"[194, 55, 194]"
17124,"[40, 40, 40]"
17128,"[234, 87]"
17131,"[18, 79, 79, 18, 18]"
17132,"[55, 55]"
17133,"[55, 55]"
17134,"[54, 55, 54]"
17135,"[55, 54, 194]"
17348,"[40, 40, 69, 69, 40]"
17349,"[112, 113, 110, 111, 110]"
17354,"[18, 18, 79, 79, 18]"
17356,"[54, 55, 55]"
17396,"[40]"
17410,"[142]"
18120,"[145, 146, 145]"
18123,"[49, 250]"
18125,"[88, 88]"
18143,"[271, 271]"
18171,"[132, 132]"
18834,"[291, 69, 246, 40, 40, 291, 69, 246, 246]"
18845,"[194, 54, 194]"
18873,"[71, 71, 71]"
19144,"[168]"
19151,"[168]"
19153,"[338]"
19169,"[221]"
19170,"[219]"
19177,"[168]"
19182,"[252]"
19286,"[134, 134, 135, 134]"
19287,"[49, 210]"
19303,"[194, 55, 194]"
19325,"[78, 78]"
